product_id,granularity,ts,unix_ts,open,high,low,close,volume,ingestion_batch_id,ingestion_ts,source,_source_window_start,_source_window_end,prev_close,return_simple,return_log,vol_30d,vol_30d_ann,median_return,abs_deviation,mad,z_score,is_anomaly
BTC-USD,86400,2025-01-03T00:00:00.000Z,1735862400,96905.48,98969.92,96016.63,98136.51,9021.88538159,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,96903.19,0.012727341587000396,0.012647029695110203,0.023441105249088608,0.4478416869654723,0.0005036881194901219,0.012143341575620081,0.012143341575620081,0.6744907594765952,false
BTC-USD,86400,2025-01-04T00:00:00.000Z,1735948800,98139.85,98761.02,97516.65,98209.85,2742.08960614,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,98136.51,0.0007473263518338324,0.0007470472425442546,0.0232155362812407,0.4435321978857287,0.0005036881194901219,0.0002433591230541327,0.012143341575620081,0.013517159071263168,false
BTC-USD,86400,2025-01-05T00:00:00.000Z,1736035200,98209.85,98814,97250,98345.33,2377.92175899,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,98209.85,0.001379495030284561,0.0013785444011735982,0.022584909429618317,0.43148408880233663,0.0005036881194901219,0.0008748562816834764,0.012143341575620081,0.04859308899374565,false
BTC-USD,86400,2025-01-06T00:00:00.000Z,1736121600,98347.65,102500,97900,102279.41,15173.55606778,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,98345.33,0.04000271288936652,0.03922332169734685,0.02372303477793685,0.45322794305122943,0.0005036881194901219,0.03871963357785673,0.012143341575620081,2.1506465000553594,false
BTC-USD,86400,2025-01-07T00:00:00.000Z,1736208000,102279.41,102735.99,96105.11,96941.98,16587.2869223,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,102279.41,-0.052184794574000826,-0.05359572671386205,0.025594208150895664,0.4889766601465263,0.0005036881194901219,0.05409941483335217,0.012143341575620081,-3.0049023302981412,false
BTC-USD,86400,2025-01-08T00:00:00.000Z,1736294400,96941.98,97254.35,92500,95036.63,14182.29739458,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,96941.98,-0.019654539756666756,-0.019850258982350558,0.02486351406913562,0.4750167693157035,0.0005036881194901219,0.02035394710184068,0.012143341575620081,-1.130541305585068,false
BTC-USD,86400,2025-01-09T00:00:00.000Z,1736380800,95033.18,95363.26,91187,92547.44,9712.37853215,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,95036.63,-0.026191900954400493,-0.026541018318441002,0.025285283298058528,0.48307465912012326,0.0005036881194901219,0.027044706437931124,0.012143341575620081,-1.5021733903758907,false
BTC-USD,86400,2025-01-10T00:00:00.000Z,1736467200,92547.44,95862.92,92209.25,94701.18,12634.03407823,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,92547.44,0.023271740417670994,0.023005082602660744,0.024124987627923766,0.46090724146766043,0.0005036881194901219,0.022501394483170623,0.012143341575620081,1.249819298891066,false
BTC-USD,86400,2025-01-11T00:00:00.000Z,1736553600,94701.48,94983.65,93804.05,94565.02,2638.69956767,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,94701.18,-0.0014377856748984952,-0.0014388202805349871,0.024059270947404433,0.4596517260492186,0.0005036881194901219,0.0019425084000251089,0.012143341575620081,-0.10789484573612498,false
BTC-USD,86400,2025-01-12T00:00:00.000Z,1736640000,94569.91,95383.84,93670.3,94509.62,2025.81612971,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,94565.02,-0.0005858403033173198,-0.0005860119747991383,0.02387689475085492,0.456167433706465,0.0005036881194901219,0.0010897000942892603,0.012143341575620081,-0.06052639132498003,false
BTC-USD,86400,2025-01-13T00:00:00.000Z,1736726400,94507.24,95900,89028.64,94506.45,13094.86359481,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,94509.62,-0.00003354155904977674,-0.00003354212158044729,0.023877686457979354,0.4561825592498394,0.0005036881194901219,0.0005372302410705692,0.012143341575620081,-0.029839960529561185,false
BTC-USD,86400,2025-01-14T00:00:00.000Z,1736812800,94507.35,97353.29,94311.36,96534.96,11210.74226727,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,94506.45,0.02146424926552637,0.021237136391452388,0.02353760011959925,0.44968521887805907,0.0005036881194901219,0.020733448271962267,0.012143341575620081,1.1516203496738444,false
BTC-USD,86400,2025-01-15T00:00:00.000Z,1736899200,96534.97,100716.45,96400,100510.23,13610.74729401,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,96534.96,0.0411795892389657,0.04035429083334227,0.024605846309611646,0.47009403368205344,0.0005036881194901219,0.03985060271385215,0.012143341575620081,2.2134651424143668,false
BTC-USD,86400,2025-01-16T00:00:00.000Z,1736985600,100504.27,100880,97277.58,99981.78,12312.37366854,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,100510.23,-0.0052576737711176325,-0.0052715439758947704,0.02461028049796252,0.47017874873154775,0.0005036881194901219,0.005775232095384893,0.012143341575620081,-0.32077996471666037,false
BTC-USD,86400,2025-01-17T00:00:00.000Z,1737072000,99981.46,105970,99937.81,104107,20518.30949325,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,99981.78,0.04125971752053226,0.040431247008099455,0.02341355210126638,0.4473152848154544,0.0005036881194901219,0.039927558888609334,0.012143341575620081,2.2177396024907097,false
BTC-USD,86400,2025-01-18T00:00:00.000Z,1737158400,104107,104933.15,102233.45,104435,7835.29991824,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,104107,0.003150604666352974,0.003145651911526123,0.022744848037892725,0.43453971162299293,0.0005036881194901219,0.0026419637920360012,0.012143341575620081,0.1467454533419096,false
BTC-USD,86400,2025-01-19T00:00:00.000Z,1737244800,104435.01,106314.44,99518,101211.13,13312.63685598,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,104435,-0.03086963182840996,-0.03135613726414393,0.023556943904330434,0.45005478136644245,0.0005036881194901219,0.03185982538363405,0.012143341575620081,-1.7696247516369255,false
BTC-USD,86400,2025-01-20T00:00:00.000Z,1737331200,101217.78,109358.01,99416.27,102145.43,32342.18311338,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,101211.13,0.009231198189368905,0.009188851089513768,0.02356664835966283,0.4502401847252414,0.0005036881194901219,0.008685162970023646,0.012143341575620081,0.4824094036513271,false
BTC-USD,86400,2025-01-21T00:00:00.000Z,1737417600,102145.42,107291.1,100051,106159.26,19411.23488978,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,102145.43,0.03929524796165618,0.03854283725660741,0.02404886149576787,0.4594528537549403,0.0005036881194901219,0.03803914913711729,0.012143341575620081,2.112849616521437,false
BTC-USD,86400,2025-01-22T00:00:00.000Z,1737504000,106159.27,106431.34,103100,103667.11,10730.018962,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,106159.26,-0.023475578107835293,-0.023755519359946492,0.02453740441888097,0.4687864531956289,0.0005036881194901219,0.024259207479436613,0.012143341575620081,-1.3474554079872343,false
BTC-USD,86400,2025-01-23T00:00:00.000Z,1737590400,103659.6,106870.87,101200.01,103926.36,25064.86499945,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,103667.11,0.0025007931638105774,0.002497671384120174,0.023542505956991856,0.4497789447698434,0.0005036881194901219,0.001993983264630052,0.012143341575620081,0.11075396983348615,false
BTC-USD,86400,2025-01-24T00:00:00.000Z,1737676800,103926.36,107200,102751.92,104850.27,12921.99361413,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,103926.36,0.008890044835593303,0.00885076103847811,0.02355434842566914,0.45000519481624335,0.0005036881194901219,0.008347072918987989,0.012143341575620081,0.4636305021542014,false
BTC-USD,86400,2025-01-25T00:00:00.000Z,1737763200,104866.13,105294,104104,104733.56,3404.85308291,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,104850.27,-0.0011131111059610177,-0.0011137310742332044,0.0223546957509566,0.42708586264709175,0.0005036881194901219,0.0016174191937233262,0.012143341575620081,-0.08983806422415995,false
BTC-USD,86400,2025-01-26T00:00:00.000Z,1737849600,104729.92,105478.8,102452.24,102563,4575.36611531,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,104733.56,-0.020724589138381266,-0.02094235746307686,0.022523676682606027,0.4303142388132633,0.0005036881194901219,0.02144604558256698,0.012143341575620081,-1.1912009130828258,false
BTC-USD,86400,2025-01-27T00:00:00.000Z,1737936000,102565.28,103228.46,97715.03,102062.42,23647.14111877,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,102563,-0.004880707467605272,-0.004892657017658292,0.02252311268729854,0.4303034636980432,0.0005036881194901219,0.0053963451371484145,0.012143341575620081,-0.2997350364631578,false
BTC-USD,86400,2025-01-28T00:00:00.000Z,1738022400,102063.92,103770.85,100213.8,101290,9488.53429464,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,102062.42,-0.007568113709237934,-0.007596897198235482,0.022320638627906605,0.4264352022248195,0.0005036881194901219,0.008100585317725603,0.012143341575620081,-0.44993957463299794,false
BTC-USD,86400,2025-01-29T00:00:00.000Z,1738108800,101290.01,104829.64,101275.6,103747.25,11403.20278905,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,101290,0.024259551782012112,0.023969963036714698,0.022515147206660494,0.43015128340413095,0.0005036881194901219,0.023466274917224576,0.012143341575620081,1.3034126967804707,false
BTC-USD,86400,2025-01-30T00:00:00.000Z,1738195200,103747.25,106484.77,103289.74,104742.64,13061.34881233,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,103747.25,0.009594374790657056,0.009548641068466522,0.022527627422655475,0.4303897175959276,0.0005036881194901219,0.009044952948976401,0.012143341575620081,0.5023936077227275,false
BTC-USD,86400,2025-01-31T00:00:00.000Z,1738281600,104742.63,106090,101506,102411.26,13313.68104489,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,104742.64,-0.022258174894197902,-0.022509626306240402,0.022986713528655302,0.4391605453358596,0.0005036881194901219,0.023013314425730524,0.012143341575620081,-1.278253422126277,false
BTC-USD,86400,2025-02-01T00:00:00.000Z,1738368000,102414.05,102781.65,100250,100623.85,3390.25555744,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,102411.26,-0.017453256604791245,-0.017607360395654362,0.0228292188108957,0.4361516129779302,0.0005036881194901219,0.018111048515144484,0.012143341575620081,-1.005961562707132,false
BTC-USD,86400,2025-02-02T00:00:00.000Z,1738454400,100623.88,101459.84,96179,97676.52,10366.65062753,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,100623.85,-0.029290570774225033,-0.029728104469809676,0.02340381561315946,0.4471292694713574,0.0005036881194901219,0.030231792589299797,0.012143341575620081,-1.6791971647107755,false
BTC-USD,86400,2025-02-03T00:00:00.000Z,1738540800,97676.53,102599.85,91178.01,101460.2,31328.72219576,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,97676.52,0.03873684279497258,0.03800540072460372,0.02441993852107239,0.46654227036907236,0.0005036881194901219,0.0375017126051136,0.012143341575620081,2.0829981977513836,false
BTC-USD,86400,2025-02-04T00:00:00.000Z,1738627200,101460.15,101812.23,96145.76,97795.05,14168.7031661,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,101460.2,-0.03612401710227253,-0.03679264109385341,0.025379706623435316,0.4848786142184979,0.0005036881194901219,0.03729632921334353,0.012143341575620081,-2.0715903658102155,false
BTC-USD,86400,2025-02-05T00:00:00.000Z,1738713600,97795.06,99230.49,96161.01,96638.33,9308.59185883,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,97795.05,-0.01182800151950436,-0.011898508854878977,0.024337159939134066,0.464960787781714,0.0005036881194901219,0.012402196974369098,0.012143341575620081,-0.6888686449547878,false
BTC-USD,86400,2025-02-06T00:00:00.000Z,1738800000,96635.62,99182.15,95674.96,96564.62,9168.94674634,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,96638.33,-0.000762740829648112,-0.0007630318644335375,0.02229232433543987,0.42589425842678635,0.0005036881194901219,0.0012667199839236595,0.012143341575620081,-0.0703587985794776,false
BTC-USD,86400,2025-02-07T00:00:00.000Z,1738886400,96575.24,100235.79,95614.96,96537.08,12171.82534167,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,96564.62,-0.0002851976220690222,-0.0002852382986449314,0.021979504658209713,0.4199178468848351,0.0005036881194901219,0.0007889264181350533,0.012143341575620081,-0.04382019361189631,false
BTC-USD,86400,2025-02-08T00:00:00.000Z,1738972800,96536.93,96919.05,95682.33,96476.25,2972.45715184,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,96537.08,-0.000630120571287196,-0.000630319180690672,0.021380295411488375,0.4084699703002859,0.0005036881194901219,0.0011340073001807939,0.012143341575620081,-0.0629873943994604,false
BTC-USD,86400,2025-02-09T00:00:00.000Z,1739059200,96476.24,97342.28,94730.67,96475.82,3417.87009701,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,96476.25,-0.000004457055492901318,-0.000004457065425602666,0.02098709593264855,0.4009579048048068,0.0005036881194901219,0.0005081451849157245,0.012143341575620081,-0.028224457787327004,false
BTC-USD,86400,2025-02-10T00:00:00.000Z,1739145600,96481.47,98367.23,95257.2,97444.41,6375.72539123,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,96475.82,0.010039717724088737,0.009989654559276796,0.0210520796236415,0.40219941647800994,0.0005036881194901219,0.009485966439786674,0.012143341575620081,0.5268892971920288,false
BTC-USD,86400,2025-02-11T00:00:00.000Z,1739232000,97451.66,98500,94831.07,95774.08,7737.05105717,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,97444.41,-0.017141362957608375,-0.017289976864597198,0.021314728999340466,0.4072173257550491,0.0005036881194901219,0.01779366498408732,0.012143341575620081,-0.9883327858523413,false
BTC-USD,86400,2025-02-12T00:00:00.000Z,1739318400,95770.95,98119.98,94066.92,97862.53,9078.50356189,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,95774.08,0.02180600429677848,0.021571654093007736,0.021660264977254783,0.4138187813439415,0.0005036881194901219,0.021067965973517615,0.012143341575620081,1.1702008282987248,false
BTC-USD,86400,2025-02-13T00:00:00.000Z,1739404800,97864.28,98100,95220,96625.29,6803.6078927,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,97862.53,-0.01264263247639319,-0.01272323058980339,0.021461489955889163,0.4100211898929822,0.0005036881194901219,0.013226918709293512,0.012143341575620081,-0.7346770565754268,false
BTC-USD,86400,2025-02-14T00:00:00.000Z,1739491200,96625.29,98890.11,96268.56,97509.03,7744.67640105,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,96625.29,0.00914605275699576,0.009104480903133861,0.020155507999763123,0.38507043965475724,0.0005036881194901219,0.00860079278364374,0.012143341575620081,0.47772313910592257,false
BTC-USD,86400,2025-02-15T00:00:00.000Z,1739577600,97507.94,97997.85,97225.01,97596.94,1626.51929078,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,97509.03,0.0009015575275439502,0.0009011513686549522,0.020142011530445567,0.38481258997049433,0.0005036881194901219,0.0003974632491648303,0.012143341575620081,0.022076731278929885,false
BTC-USD,86400,2025-02-16T00:00:00.000Z,1739664000,97596.54,97738.22,96057.68,96119.88,2174.29326885,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,97596.94,-0.015134285972490558,-0.015249978040493644,0.01872692258336033,0.3577773535968388,0.0005036881194901219,0.015753666159983765,0.012143341575620081,-0.8750229240130389,false
BTC-USD,86400,2025-02-17T00:00:00.000Z,1739750400,96119.88,97050.64,95200,95781.8,3533.01273263,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,96119.88,-0.003517274470172027,-0.0035234746227161065,0.018695175869737506,0.35717083348469486,0.0005036881194901219,0.004027162742206229,0.012143341575620081,-0.22368505733050864,false
BTC-USD,86400,2025-02-18T00:00:00.000Z,1739836800,95781.8,96730,93333,95607.4,8867.39878431,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,95781.8,-0.0018208052051643664,-0.0018224648859048163,0.017905030416272203,0.34207512579225335,0.0005036881194901219,0.002326153005394938,0.012143341575620081,-0.12920403313183415,false
BTC-USD,86400,2025-02-19T00:00:00.000Z,1739923200,95612.97,96880,95000.01,96632.03,6945.44897339,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,95607.4,0.010717057466263169,0.010660036839675388,0.017938428220093304,0.3427131899383441,0.0005036881194901219,0.010156348720185266,0.012143341575620081,0.564125065504229,false
BTC-USD,86400,2025-02-20T00:00:00.000Z,1740009600,96632.03,98768.54,96419.07,98347.2,10582.84622768,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,96632.03,0.017749497759697253,0.017593814919814665,0.016675088406847664,0.31857711669595423,0.0005036881194901219,0.017090126800324543,0.012143341575620081,0.9492554033269545,false
BTC-USD,86400,2025-02-21T00:00:00.000Z,1740096000,98347.2,99517.52,94721.92,96157.03,19298.23921958,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,98347.2,-0.02226977483853121,-0.02252149039228741,0.01662240802436494,0.31757065940179713,0.0005036881194901219,0.02302517851177753,0.012143341575620081,-1.2789124018937907,false
BTC-USD,86400,2025-02-22T00:00:00.000Z,1740182400,96157.03,96982.52,95767.95,96582.12,7324.02366243,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,96157.03,0.004420789618814203,0.004411046632296219,0.01664592590435333,0.31801996786809744,0.0005036881194901219,0.003907358512806097,0.012143341575620081,0.21703064139619635,false
BTC-USD,86400,2025-02-23T00:00:00.000Z,1740268800,96578.49,96679.93,95243.91,96265.98,3787.84705335,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,96582.12,-0.0032732766686007775,-0.00327864555778322,0.016508894849656067,0.31540199324402696,0.0005036881194901219,0.0037823336772733417,0.012143341575620081,-0.21008625168708794,false
BTC-USD,86400,2025-02-24T00:00:00.000Z,1740355200,96266.23,96515.41,91300,91510.82,12644.0435007,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,96265.98,-0.04939605871149899,-0.050657768704678516,0.0186665680219151,0.35662428131946644,0.0005036881194901219,0.05116145682416864,0.012143341575620081,-2.841716149905834,false
BTC-USD,86400,2025-02-25T00:00:00.000Z,1740441600,91509.88,92549.99,85836.18,88583.74,31587.91715546,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,91510.82,-0.031986162947725716,-0.032508897332235116,0.01913157600357289,0.3655082463349868,0.0005036881194901219,0.03301258545172524,0.012143341575620081,-1.8336537513137638,false
BTC-USD,86400,2025-02-26T00:00:00.000Z,1740528000,88583.17,89305.68,82111.12,84111.78,21568.55463119,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,88583.74,-0.050482853851056664,-0.051801690810752865,0.020961699026126965,0.4004726975869956,0.0005036881194901219,0.052305378930242986,0.012143341575620081,-2.9052542530962446,false
BTC-USD,86400,2025-02-27T00:00:00.000Z,1740614400,84111.77,86993.87,82554.11,84625.19,16836.55524727,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,84111.78,0.0061039012609174215,0.006085347915861659,0.02108432561376606,0.4028154752543262,0.0005036881194901219,0.0055816597963715365,0.012143341575620081,0.3100281690793477,false
BTC-USD,86400,2025-02-28T00:00:00.000Z,1740700800,84627.5,85116.19,78167.81,84297.73,30755.74245077,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,84625.19,-0.0038695334096148226,-0.0038770394234565655,0.020318861697881604,0.3881913076752732,0.0005036881194901219,0.004380727542946688,0.012143341575620081,-0.24332348959320696,false
BTC-USD,86400,2025-03-01T00:00:00.000Z,1740787200,84297.74,86534.96,83772.54,86018.76,6852.5441262,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,84297.73,0.020416089496122947,0.020210474993551462,0.02070639363904793,0.39559509501553436,0.0005036881194901219,0.01970678687406134,0.012143341575620081,1.0945953848663186,false
BTC-USD,86400,2025-03-02T00:00:00.000Z,1740873600,86018.82,95128.88,85003.35,94265.48,16751.22972996,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,86018.76,0.09587117972870107,0.09154964487395353,0.027147375504590246,0.518649880774437,0.0005036881194901219,0.0910459567544634,0.012143341575620081,5.0570640820877575,true
BTC-USD,86400,2025-03-03T00:00:00.000Z,1740960000,94265.47,94415.61,85007.01,86161.1,22691.67068614,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,94265.48,-0.08597399599514044,-0.08989625716152141,0.031387522404946494,0.5996577735618639,0.0005036881194901219,0.09039994528101154,0.012143341575620081,-5.0211819678735,true
BTC-USD,86400,2025-03-04T00:00:00.000Z,1741046400,86161.09,88977.27,81444,87249.96,23130.37098654,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,86161.1,0.012637489539943259,0.012558302917854878,0.03119565986615657,0.5959922449050827,0.0005036881194901219,0.012054614798364756,0.012143341575620081,0.6695625120906363,false
BTC-USD,86400,2025-03-05T00:00:00.000Z,1741132800,87247.93,91000,86329.22,90603.73,14900.93396554,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,87249.96,0.03843864226413385,0.03771827954968878,0.031182444916990553,0.595739773655763,0.0005036881194901219,0.03721459143019866,0.012143341575620081,2.0670503156857913,false
BTC-USD,86400,2025-03-06T00:00:00.000Z,1741219200,90607.73,92817.29,87790.5,89921.85,13303.43744669,bronze_20260126T193243Z_ff81293a,2026-01-26T19:32:44.103Z,coinbase_exchange,2024-10-03T19:32:35.735Z,2025-06-10T19:32:35.735Z,90603.73,-0.007525959472087895,-0.007554422402239544,0.03056562827945711,0.5839555083420749,0.0005036881194901219,0.008058110521729665,0.012143341575620081,-0.44758035108390243,false
